is_canceled,arrival_year,arrival_month,PredictedLikelihoodOfCancellation
0,2016,2,0.156018652515188
0,2016,2,0.199149412162755
0,2016,2,0.099886053021888
0,2016,2,0.177385426104522
0,2016,2,0.169130360404327
0,2016,2,0.118797289884985
0,2016,2,0.153028055108066
0,2016,2,0.159942167138894
0,2016,2,0.159942167138894
0,2016,2,0.159942167138894
0,2016,2,0.217122704589583
0,2016,2,0.208541568085791
0,2016,2,0.0912369734448109
0,2016,2,0.0912369734448109
0,2016,2,0.230076771399046
0,2016,2,0.269321920376624
0,2016,2,0.180197592855497
0,2016,2,0.153028055108066
0,2016,2,0.152200738470487
0,2016,2,0.185774513224276
0,2016,2,0.185774513224276
0,2016,2,0.138996165700295
0,2016,2,0.185774513224276
0,2016,2,0.24655486551511
0,2016,2,0.173317066077373
0,2016,2,0.185774513224276
0,2016,2,0.152200738470487
0,2016,2,0.0930580268677264
0,2016,2,0.24655486551511
0,2016,2,0.185774513224276
0,2016,2,0.16620274323734
0,2016,2,0.185774513224276
0,2016,2,0.21298109076132
0,2016,2,0.138996165700295
0,2016,2,0.185774513224276
0,2016,2,0.138996165700295
0,2016,2,0.106262599637918
0,2016,2,0.106262599637918
0,2016,2,0.24655486551511
0,2016,2,0.197955464568213
0,2016,2,0.24655486551511
0,2016,2,0.185774513224276
0,2016,2,0.185774513224276
0,2016,2,0.24655486551511
0,2016,2,0.24655486551511
0,2016,2,0.269321920376624
0,2016,2,0.185774513224276
0,2016,2,0.24655486551511
0,2016,2,0.169130360404327
0,2016,2,0.185774513224276
0,2016,2,0.21298109076132
0,2016,2,0.139836374391707
0,2016,2,0.173735941783743
0,2016,2,0.105422390946506
0,2016,2,0.21298109076132
0,2016,2,0.180197592855497
0,2016,2,0.21298109076132
0,2016,2,0.240977945146331
0,2016,2,0.221562227265113
0,2016,2,0.126957594259761
0,2016,2,0.112955589492909
0,2016,2,0.160781874974279
0,2016,2,0.185774513224276
0,2016,2,0.24655486551511
0,2016,2,0.152200738470487
0,2016,2,0.0903967647533986
0,2016,2,0.24655486551511
0,2016,2,0.24655486551511
0,2016,2,0.185774513224276
0,2016,2,0.199776517991129
0,2016,2,0.24655486551511
0,2016,2,0.105422390946506
0,2016,2,0.105422390946506
0,2016,2,0.24655486551511
0,2016,2,0.138996165700295
0,2016,2,0.171096044629882
0,2016,2,0.150550011215858
0,2016,2,0.0912369734448109
0,2016,2,0.14000836582347
0,2016,2,0.0912369734448109
0,2016,2,0.141802058617262
0,2017,1,0.39312017900917
0,2016,2,0.14096184992585
0,2016,2,0.248520549740664
0,2016,2,0.168168427462894
0,2016,2,0.0912369734448109
0,2016,2,0.171262103333767
0,2016,3,0.100726261713301
0,2017,2,0.146664400545869
0,2017,4,0.146664400545869
0,2016,2,0.171096044629882
0,2016,2,0.139140796502934
0,2016,2,0.137175112277379
0,2016,3,0.099886053021888
0,2016,5,0.099886053021888
0,2016,11,0.0912369734448109
0,2017,1,0.314386583358242
0,2017,1,0.258959156257183
0,2017,2,0.0912369734448109
0,2017,3,0.146664400545869
0,2017,5,0.207444752836702
0,2016,3,0.146664400545869
0,2016,3,0.146664400545869
0,2016,3,0.146664400545869
0,2016,3,0.195263801492766
0,2016,3,0.146664400545869
0,2017,3,0.146664400545869
0,2016,3,0.146664400545869
0,2016,2,0.152371064638774
0,2016,3,0.146664400545869
0,2016,2,0.14096184992585
0,2016,2,0.139140796502934
0,2016,3,0.195263801492766
0,2016,2,0.226129457854058
0,2016,2,0.226129457854058
0,2016,2,0.194809019255681
0,2016,2,0.199149412162755
0,2016,2,0.199149412162755
0,2016,3,0.256044153783599
0,2016,2,0.118797289884985
0,2016,2,0.165575637408965
0,2016,3,0.146664400545869
0,2016,3,0.256044153783599
0,2016,3,0.146664400545869
0,2016,3,0.146664400545869
0,2016,2,0.199776517991129
0,2016,2,0.151177117044232
0,2016,3,0.146664400545869
0,2016,3,0.146664400545869
0,2016,2,0.248520549740664
0,2016,2,0.24655486551511
0,2016,2,0.199776517991129
0,2016,2,0.221916467024269
0,2016,3,0.148485453968785
0,2016,3,0.195263801492766
0,2016,3,0.195263801492766
0,2016,3,0.209265806259618
0,2016,3,0.148485453968785
0,2016,2,0.197955464568213
0,2016,2,0.197955464568213
0,2016,2,0.16620274323734
0,2016,3,0.195263801492766
0,2016,2,0.24655486551511
0,2016,2,0.194809019255681
0,2016,2,0.234362492868093
0,2016,3,0.209265806259618
0,2016,2,0.167309306981412
0,2016,3,0.256044153783599
0,2016,3,0.25046723341482
0,2016,3,0.209265806259618
0,2016,9,0.141802058617262
0,2016,3,0.161690026738977
0,2016,3,0.207444752836702
0,2017,1,0.344520778062274
0,2017,2,0.099886053021888
0,2017,3,0.099886053021888
0,2016,2,0.167309306981412
0,2016,2,0.260624992582986
0,2016,3,0.17002065728204
0,2016,3,0.207444752836702
0,2016,6,0.269057096150334
0,2016,2,0.203716335281292
0,2016,2,0.199149412162755
0,2016,3,0.209265806259618
0,2016,2,0.159904263185176
0,2016,2,0.215908707928309
0,2016,3,0.256044153783599
0,2016,11,0.248520549740664
0,2016,3,0.207444752836702
0,2016,3,0.207444752836702
0,2016,2,0.215908707928309
0,2016,2,0.215908707928309
0,2016,3,0.100726261713301
0,2016,3,0.100726261713301
0,2016,3,0.115751887906408
0,2016,3,0.195263801492766
0,2016,3,0.199921148793768
0,2016,3,0.199921148793768
0,2016,3,0.225397996196798
0,2016,3,0.195263801492766
0,2016,3,0.195263801492766
0,2016,2,0.152371064638774
0,2016,2,0.152371064638774
0,2016,2,0.199149412162755
0,2016,3,0.195263801492766
0,2016,2,0.199149412162755
0,2016,3,0.195263801492766
0,2016,2,0.113125915661195
0,2016,2,0.17860711330463
0,2016,3,0.148485453968785
0,2016,2,0.146209618308784
0,2016,3,0.233653061896992
0,2016,3,0.186874714373012
0,2016,3,0.195263801492766
0,2016,3,0.195263801492766
0,2016,2,0.193572491793976
0,2016,3,0.148485453968785
0,2016,2,0.177530056907161
0,2016,3,0.146664400545869
0,2016,3,0.146664400545869
0,2016,3,0.195263801492766
0,2016,3,0.159894668681709
0,2016,3,0.126320893927919
0,2016,3,0.0777214929810228
0,2016,3,0.233653061896992
0,2016,3,0.256044153783599
0,2016,3,0.126320893927919
0,2016,3,0.178619648672817
0,2016,3,0.148485453968785
0,2016,3,0.209265806259618
0,2016,3,0.178619648672817
0,2016,3,0.207444752836702
0,2016,3,0.256044153783599
0,2016,3,0.195263801492766
0,2016,3,0.126320893927919
0,2016,3,0.225397996196798
0,2016,3,0.216799004806021
0,2016,3,0.203844937996558
0,2016,3,0.195263801492766
0,2016,3,0.256044153783599
0,2016,3,0.209265806259618
0,2016,3,0.148485453968785
0,2016,3,0.209265806259618
0,2016,3,0.209265806259618
0,2016,3,0.256044153783599
0,2016,3,0.195263801492766
0,2016,3,0.195263801492766
0,2016,3,0.22247037902981
0,2016,3,0.256044153783599
0,2016,2,0.212180888058419
0,2016,3,0.148485453968785
0,2016,3,0.148485453968785
0,2016,2,0.113125915661195
0,2016,3,0.146664400545869
0,2016,2,0.212180888058419
0,2016,3,0.256044153783599
0,2016,2,0.152371064638774
0,2016,3,0.195263801492766
0,2016,3,0.148485453968785
0,2016,3,0.126320893927919
0,2016,3,0.195263801492766
0,2017,5,0.199776517991129
0,2016,3,0.178619648672817
0,2016,3,0.256044153783599
0,2016,3,0.0777214929810228
0,2017,3,0.0777214929810228
0,2016,3,0.161690026738977
0,2016,2,0.152371064638774
0,2016,3,0.195263801492766
0,2016,3,0.195263801492766
0,2016,3,0.146664400545869
0,2016,3,0.0777214929810228
0,2016,3,0.256044153783599
0,2017,6,0.313521339158701
0,2016,3,0.148485453968785
0,2016,3,0.148485453968785
0,2016,3,0.256044153783599
0,2016,3,0.209265806259618
0,2016,3,0.256044153783599
0,2016,3,0.0777214929810228
0,2016,3,0.256044153783599
0,2016,3,0.256044153783599
0,2016,3,0.256044153783599
0,2016,2,0.199149412162755
0,2016,3,0.148485453968785
0,2016,3,0.22247037902981
0,2016,2,0.183025671064629
0,2016,10,0.0865682048407292
0,2017,2,0.179351110330077
1,2016,3,0.126320893927919
0,2016,3,0.181105744620194
0,2016,3,0.24655486551511
0,2016,3,0.24655486551511
0,2016,3,0.24655486551511
0,2016,3,0.24655486551511
0,2016,3,0.137175112277379
0,2016,3,0.185774513224276
0,2016,3,0.18233493317452
0,2016,3,0.24655486551511
0,2016,3,0.04445862592083
0,2016,3,0.0594842521139374
0,2016,3,0.199776517991129
0,2016,3,0.0930580268677264
0,2016,3,0.138996165700295
0,2016,3,0.11683160565943
0,2016,2,0.114456896977911
0,2016,3,0.152371064638774
0,2016,3,0.0912369734448109
0,2016,3,0.0912369734448109
0,2017,1,0.314386583358242
0,2016,3,0.141802058617262
0,2016,3,0.0912369734448109
0,2016,5,0.04445862592083
0,2016,3,0.0912369734448109
0,2016,3,0.139836374391707
0,2016,9,0.146664400545869
0,2017,1,0.37698798907199
0,2017,1,0.258959156257183
0,2017,3,0.146664400545869
0,2017,5,0.146664400545869
0,2016,3,0.248520549740664
0,2016,3,0.179351110330077
0,2016,3,0.217874392153863
0,2016,3,0.136225138248483
0,2016,3,0.136225138248483
0,2016,3,0.146664400545869
0,2016,3,0.17860711330463
0,2017,3,0.153300939619223
0,2017,3,0.126320893927919
0,2017,3,0.168168427462894
0,2016,3,0.116803139587542
0,2016,3,0.226129457854058
0,2016,3,0.187740197449831
0,2016,3,0.119569026515998
0,2016,3,0.199149412162755
0,2016,3,0.119569026515998
0,2016,3,0.168168427462894
0,2016,3,0.168168427462894
0,2016,3,0.119569026515998
0,2016,3,0.146664400545869
0,2016,3,0.146664400545869
0,2016,3,0.187740197449831
0,2016,3,0.195263801492766
0,2016,3,0.195263801492766
0,2017,3,0.195263801492766
0,2016,3,0.146664400545869
0,2016,3,0.152371064638774
0,2016,3,0.171096044629882
0,2016,3,0.152371064638774
0,2016,3,0.187740197449831
0,2016,3,0.132506343673298
0,2017,6,0.358925867325717
0,2016,3,0.132506343673298
0,2017,2,0.0989325689195087
0,2016,3,0.137175112277379
0,2016,3,0.195263801492766
0,2016,3,0.195263801492766
0,2016,3,0.0903967647533986
0,2016,3,0.217874392153863
0,2016,3,0.130007712357733
0,2017,3,0.126320893927919
0,2017,3,0.119569026515998
0,2016,3,0.131828765780649
0,2016,3,0.192555683100269
0,2016,3,0.099886053021888
0,2016,3,0.195263801492766
0,2016,3,0.152371064638774
0,2016,3,0.185774513224276
0,2016,3,0.148485453968785
0,2016,3,0.139140796502934
0,2016,3,0.168168427462894
0,2016,3,0.185774513224276
0,2016,3,0.146529364246698
0,2016,3,0.185774513224276
0,2016,3,0.207444752836702
0,2016,5,0.207444752836702
0,2016,2,0.1480306717317
0,2016,3,0.207444752836702
0,2016,3,0.207444752836702
0,2016,3,0.11309062579208
0,2016,12,0.375166935649075
0,2016,3,0.11309062579208
0,2016,4,0.146664400545869
0,2016,11,0.146664400545869
0,2016,12,0.375166935649075
0,2017,2,0.146664400545869
0,2016,3,0.146664400545869
0,2016,3,0.216799004806021
0,2016,3,0.226129457854058
0,2016,3,0.146664400545869
0,2016,4,0.207444752836702
0,2016,3,0.146664400545869
0,2016,12,0.375166935649075
0,2016,3,0.195263801492766
0,2016,3,0.248520549740664
0,2016,2,0.1480306717317
0,2016,3,0.199921148793768
0,2016,3,0.248520549740664
0,2016,3,0.226129457854058
0,2016,3,0.199149412162755
0,2016,3,0.146664400545869
0,2016,3,0.256044153783599
0,2016,3,0.209265806259618
0,2016,3,0.146664400545869
0,2016,4,0.207444752836702
0,2016,3,0.146664400545869
0,2016,4,0.207444752836702
0,2016,3,0.152371064638774
0,2016,3,0.207444752836702
0,2016,4,0.146664400545869
0,2016,3,0.215908707928309
0,2016,3,0.207444752836702
0,2016,3,0.195263801492766
0,2016,3,0.120530959457431
0,2016,3,0.256044153783599
0,2016,3,0.100726261713301
0,2016,3,0.256044153783599
0,2016,3,0.22247037902981
0,2016,3,0.177385426104522
0,2016,3,0.152371064638774
0,2016,3,0.143224820496113
0,2016,3,0.143224820496113
0,2016,3,0.152579072465431
0,2016,3,0.115751887906408
0,2016,3,0.143224820496113
0,2016,3,0.143224820496113
0,2016,3,0.191824221443009
0,2016,3,0.191824221443009
0,2016,3,0.191824221443009
0,2016,3,0.191824221443009
0,2016,3,0.143224820496113
0,2016,3,0.224163773628503
0,2016,3,0.152579072465431
0,2016,3,0.152579072465431
0,2016,3,0.191824221443009
0,2016,3,0.152579072465431
0,2016,3,0.191824221443009
0,2016,3,0.152579072465431
0,2016,3,0.152579072465431
0,2016,3,0.152579072465431
0,2016,3,0.152579072465431
0,2016,3,0.145045873919028
0,2016,3,0.191824221443009
0,2016,3,0.143224820496113
0,2016,3,0.152579072465431
0,2016,3,0.152579072465431
0,2016,3,0.152579072465431
0,2016,3,0.190589998874714
0,2016,3,0.152579072465431
0,2016,3,0.195263801492766
0,2016,3,0.178619648672817
0,2016,3,0.146664400545869
0,2016,3,0.146664400545869
0,2016,3,0.146664400545869
0,2016,3,0.224163773628503
0,2016,3,0.146664400545869
0,2016,3,0.146664400545869
0,2016,3,0.146664400545869
0,2016,3,0.146664400545869
0,2016,3,0.146664400545869
0,2016,3,0.146664400545869
0,2016,3,0.146664400545869
0,2016,3,0.146664400545869
0,2016,3,0.146664400545869
0,2016,3,0.195263801492766
0,2016,3,0.146664400545869
0,2016,3,0.146664400545869
0,2016,3,0.152371064638774
0,2016,3,0.209265806259618
0,2016,3,0.152371064638774
0,2016,3,0.175564372681606
0,2016,3,0.199149412162755
0,2016,3,0.152579072465431
0,2016,3,0.143224820496113
0,2016,3,0.146664400545869
0,2016,3,0.146664400545869
0,2016,3,0.256044153783599
0,2016,2,0.1480306717317
0,2016,3,0.146664400545869
0,2016,3,0.195263801492766
0,2016,3,0.21982107582802
0,2016,3,0.152371064638774
0,2016,3,0.152371064638774
0,2016,3,0.152371064638774
0,2016,3,0.165402540534438
0,2016,3,0.195263801492766
0,2016,3,0.156018652515188
0,2016,3,0.186874714373012
0,2016,3,0.182163277081052
0,2016,3,0.0959224568100477
0,2016,3,0.195263801492766
0,2016,3,0.195263801492766
0,2016,3,0.186874714373012
0,2016,3,0.146664400545869
0,2016,3,0.195263801492766
0,2016,3,0.203844937996558
0,2016,3,0.195263801492766
0,2016,3,0.207444752836702
0,2016,3,0.17002065728204
0,2016,3,0.209265806259618
0,2016,3,0.146664400545869
0,2016,3,0.195263801492766
0,2016,3,0.178619648672817
0,2016,3,0.209265806259618
0,2016,3,0.195263801492766
0,2016,3,0.148485453968785
0,2016,3,0.195263801492766
0,2016,3,0.148485453968785
0,2016,3,0.146664400545869
0,2016,3,0.195263801492766
0,2016,3,0.195263801492766
0,2016,3,0.216799004806021
0,2016,3,0.156018652515188
0,2016,3,0.195263801492766
0,2016,3,0.195263801492766
0,2016,3,0.207444752836702
0,2016,3,0.156018652515188
0,2016,3,0.256044153783599
0,2016,3,0.207444752836702
0,2016,3,0.175692031505829
0,2016,3,0.195263801492766
0,2016,3,0.195263801492766
0,2016,3,0.10580072494145
0,2016,3,0.209265806259618
0,2016,3,0.199149412162755
0,2016,3,0.122444877761399
0,2016,3,0.12064951970413
0,2016,3,0.148485453968785
0,2016,4,0.148485453968785
0,2016,3,0.195263801492766
0,2016,3,0.195263801492766
0,2016,3,0.256044153783599
0,2016,3,0.171252508830299
0,2016,3,0.195263801492766
0,2016,3,0.207444752836702
0,2016,3,0.256044153783599
0,2016,3,0.156018652515188
0,2016,3,0.209265806259618
0,2016,3,0.17002065728204
0,2016,3,0.195263801492766
0,2016,3,0.207444752836702
0,2016,3,0.146664400545869
0,2016,3,0.195263801492766
0,2016,3,0.146664400545869
0,2016,3,0.206673016205689
0,2016,3,0.209265806259618
0,2016,3,0.199806402632047
0,2016,3,0.212837878527712
0,2016,3,0.212837878527712
0,2016,3,0.128786025157626
0,2016,3,0.199776517991129
0,2016,3,0.199576806626517
0,2016,3,0.139836374391707
0,2016,3,0.167736701445174
0,2016,4,0.207444752836702
0,2016,6,0.324484523251392
0,2016,10,0.146664400545869
0,2017,1,0.314386583358242
0,2016,3,0.0594842521139374
0,2016,3,0.0930580268677264
0,2016,3,0.149325662660197
0,2016,3,0.0912369734448109
0,2016,3,0.150405380413219
0,2016,3,0.0671524869595115
0,2016,3,0.165575637408965
0,2016,3,0.199149412162755
0,2016,3,0.187740197449831
0,2016,3,0.0912369734448109
0,2016,3,0.0912369734448109
0,2016,3,0.0912369734448109
0,2016,3,0.0932026576703654
0,2016,3,0.168168427462894
0,2016,3,0.0912369734448109
0,2016,3,0.201742202216683
0,2016,3,0.0912369734448109
0,2016,3,0.139836374391707
0,2016,3,0.0912369734448109
0,2016,3,0.187740197449831
0,2016,3,0.171096044629882
0,2016,3,0.171096044629882
0,2016,3,0.0912369734448109
0,2016,3,0.226129457854058
0,2016,3,0.226129457854058
0,2016,3,0.139836374391707
0,2016,3,0.171096044629882
0,2016,3,0.0912369734448109
0,2016,3,0.152371064638774
0,2016,3,0.139836374391707
0,2016,3,0.0930580268677264
0,2016,3,0.0614499363394919
0,2016,3,0.102547315136216
0,2016,3,0.195263801492766
0,2016,3,0.175138119500288
0,2016,3,0.207444752836702
0,2016,3,0.226129457854058
0,2016,3,0.13075170938318
0,2016,3,0.146664400545869
0,2016,3,0.146664400545869
0,2016,3,0.137175112277379
0,2016,3,0.148485453968785
0,2016,3,0.137175112277379
0,2016,3,0.146664400545869
0,2016,3,0.137522269876093
0,2016,3,0.146664400545869
0,2016,3,0.146664400545869
0,2016,3,0.242943629371886
0,2016,3,0.148485453968785
0,2016,3,0.0681429261944826
0,2016,3,0.137175112277379
0,2016,3,0.138996165700295
0,2016,3,0.146664400545869
0,2016,3,0.137175112277379
0,2016,3,0.137175112277379
0,2016,4,0.146664400545869
0,2016,3,0.146664400545869
0,2016,3,0.145777335576287
0,2016,3,0.182163277081052
0,2016,3,0.101716700948272
0,2016,3,0.14096184992585
0,2016,3,0.152371064638774
0,2016,3,0.152371064638774
0,2016,3,0.102547315136216
0,2016,3,0.199149412162755
0,2016,3,0.209275400763086
0,2016,3,0.146664400545869
0,2016,3,0.207444752836702
0,2016,3,0.146664400545869
0,2016,3,0.146664400545869
0,2016,4,0.146664400545869
0,2016,4,0.146664400545869
0,2016,9,0.146664400545869
0,2016,10,0.137175112277379
0,2017,1,0.314386583358242
0,2017,1,0.258959156257183
0,2017,4,0.146664400545869
0,2016,3,0.118797289884985
0,2016,3,0.146664400545869
0,2016,3,0.146664400545869
0,2016,3,0.146664400545869
0,2016,4,0.209265806259618
0,2016,3,0.11309062579208
0,2016,12,0.280812808604452
0,2017,4,0.11309062579208
0,2017,5,0.0576631986910218
0,2016,3,0.146664400545869
0,2016,3,0.146664400545869
0,2016,3,0.146664400545869
0,2016,3,0.146664400545869
0,2016,3,0.146664400545869
0,2016,3,0.148485453968785
0,2016,3,0.195263801492766
0,2016,3,0.165402540534438
0,2016,3,0.256044153783599
0,2016,3,0.149325662660197
0,2016,3,0.194809019255681
0,2016,3,0.146664400545869
0,2016,3,0.199776517991129
0,2016,3,0.146664400545869
0,2016,3,0.146664400545869
0,2017,1,0.314386583358242
0,2016,3,0.256044153783599
0,2016,3,0.137522269876093
0,2016,3,0.240977945146331
0,2016,3,0.197955464568213
0,2016,3,0.148485453968785
0,2016,3,0.217874392153863
0,2016,3,0.146664400545869
0,2016,3,0.152371064638774
0,2016,3,0.171096044629882
0,2016,3,0.217874392153863
0,2016,3,0.199149412162755
0,2016,3,0.207444752836702
0,2016,3,0.1480306717317
0,2016,3,0.24655486551511
0,2016,3,0.24655486551511
0,2016,3,0.178619648672817
0,2016,3,0.146664400545869
0,2016,4,0.146664400545869
0,2016,3,0.212180888058419
0,2016,3,0.176798595249902
0,2016,3,0.146664400545869
0,2016,3,0.146664400545869
0,2016,3,0.146664400545869
0,2016,3,0.146664400545869
0,2016,3,0.146664400545869
0,2016,11,0.156018652515188
0,2016,12,0.32374083532756
0,2017,1,0.423766336595972
0,2016,3,0.146664400545869
0,2016,3,0.146664400545869
0,2016,10,0.146664400545869
0,2016,10,0.146664400545869
0,2016,3,0.146664400545869
0,2016,3,0.195263801492766
0,2016,3,0.195263801492766
0,2016,3,0.100726261713301
0,2016,3,0.146664400545869
0,2016,3,0.195263801492766
0,2016,3,0.195263801492766
0,2016,3,0.146664400545869
0,2016,3,0.146664400545869
0,2016,3,0.195263801492766
0,2016,3,0.195263801492766
0,2016,3,0.195263801492766
0,2016,3,0.146664400545869
0,2016,3,0.146664400545869
0,2016,3,0.195263801492766
0,2016,3,0.195263801492766
0,2016,3,0.195263801492766
0,2016,3,0.195263801492766
0,2016,3,0.195263801492766
0,2016,3,0.215908707928309
0,2016,3,0.215908707928309
0,2016,3,0.145045873919028
0,2016,3,0.103771663691877
0,2016,3,0.146664400545869
0,2016,3,0.169130360404327
0,2016,3,0.160666405312722
0,2016,4,0.146664400545869
0,2016,3,0.146664400545869
0,2016,3,0.146664400545869
0,2016,3,0.146664400545869
0,2016,3,0.152371064638774
0,2016,3,0.225397996196798
0,2016,3,0.133735532227623
0,2016,3,0.215908707928309
0,2016,3,0.152371064638774
0,2016,3,0.195263801492766
0,2016,3,0.256044153783599
0,2016,3,0.161235244501892
0,2016,3,0.151479886196307
0,2016,3,0.118797289884985
0,2016,3,0.176798595249902
0,2016,3,0.176798595249902
0,2016,3,0.199149412162755
0,2016,3,0.152371064638774
0,2016,3,0.220552537485279
0,2016,3,0.220552537485279
0,2016,3,0.146664400545869
0,2016,3,0.190589998874714
0,2016,3,0.146664400545869
0,2016,3,0.177385426104522
0,2016,3,0.199149412162755
0,2016,3,0.199149412162755
0,2016,3,0.195263801492766
0,2016,3,0.099886053021888
0,2016,3,0.256044153783599
0,2016,3,0.165575637408965
0,2016,3,0.225397996196798
0,2016,3,0.25046723341482
0,2016,3,0.194407912919414
0,2016,3,0.165575637408965
0,2016,3,0.234947942919934
0,2016,3,0.178619648672817
0,2016,3,0.178619648672817
0,2016,3,0.178619648672817
0,2016,3,0.150550011215858
0,2016,3,0.178619648672817
0,2016,3,0.099886053021888
0,2016,3,0.148485453968785
0,2016,3,0.148485453968785
0,2016,3,0.150405380413219
0,2016,3,0.256044153783599
0,2016,3,0.22247037902981
0,2016,3,0.195263801492766
0,2016,3,0.1730992414519
0,2016,3,0.126320893927919
0,2016,3,0.1730992414519
0,2016,3,0.1730992414519
0,2016,3,0.139374499695239
0,2016,3,0.209265806259618
0,2016,3,0.156113106370198
0,2016,3,0.176798595249902
0,2016,3,0.256044153783599
0,2016,3,0.183225230052232
0,2016,3,0.195263801492766
0,2016,3,0.199149412162755
0,2016,3,0.256044153783599
0,2016,3,0.195263801492766
0,2016,3,0.181105744620194
0,2016,3,0.181105744620194
0,2016,3,0.148485453968785
0,2016,3,0.225397996196798
0,2016,3,0.256044153783599
0,2016,3,0.195263801492766
0,2016,3,0.225397996196798
0,2016,3,0.199149412162755
0,2016,3,0.199149412162755
0,2016,3,0.195263801492766
0,2016,3,0.256044153783599
0,2016,3,0.195263801492766
0,2016,11,0.195263801492766
0,2016,3,0.195263801492766
0,2016,3,0.178619648672817
0,2016,3,0.0930580268677264
0,2016,3,0.256044153783599
0,2016,3,0.207444752836702
0,2016,3,0.195263801492766
0,2016,3,0.099886053021888
0,2016,3,0.18615284721922
0,2016,3,0.22247037902981
0,2016,3,0.1971837279372
0,2016,3,0.195263801492766
0,2016,3,0.195263801492766
0,2016,3,0.186874714373012
0,2016,3,0.173870978082913
0,2016,3,0.207309716537532
0,2016,3,0.199776517991129
0,2016,3,0.199776517991129
0,2016,3,0.184918624650925
0,2016,3,0.17666355895073
0,2016,3,0.184918624650925
0,2016,3,0.17666355895073
0,2016,3,0.215908707928309
0,2016,3,0.171351381851818
0,2016,3,0.166059531003731
0,2016,3,0.150550011215858
0,2016,3,0.152371064638774
0,2016,3,0.04445862592083
0,2016,3,0.04445862592083
0,2016,3,0.180197592855497
0,2016,3,0.139836374391707
0,2016,3,0.139836374391707
0,2016,3,0.19315165966496
0,2016,3,0.169130360404327
0,2017,1,0.401375244709365
0,2016,3,0.199776517991129
0,2016,3,0.24655486551511
0,2016,3,0.215908707928309
0,2016,3,0.149325662660197
0,2016,3,0.102547315136216
0,2016,3,0.185774513224276
0,2016,3,0.199149412162755
0,2016,3,0.171096044629882
0,2016,3,0.152371064638774
0,2016,3,0.187740197449831
0,2016,3,0.217874392153863
0,2016,3,0.212297471785084
0,2016,3,0.179351110330077
0,2016,3,0.194809019255681
0,2016,3,0.152371064638774
0,2016,3,0.154166422696042
0,2016,3,0.04445862592083
0,2016,3,0.118797289884985
0,2016,3,0.14096184992585
0,2016,3,0.139836374391707
0,2016,3,0.199149412162755
0,2016,3,0.0912369734448109
0,2016,3,0.139836374391707
0,2016,3,0.139836374391707
0,2016,3,0.196321333953623
0,2016,3,0.139836374391707
0,2016,3,0.201742202216683
0,2016,3,0.1480306717317
0,2016,3,0.139836374391707
0,2016,3,0.0930580268677264
0,2016,3,0.0912369734448109
0,2016,3,0.162497053239105
0,2016,3,0.14096184992585
0,2016,3,0.139836374391707
0,2016,3,0.14096184992585
0,2016,3,0.139836374391707
0,2016,3,0.139836374391707
0,2016,11,0.100726261713301
0,2017,2,0.146664400545869
0,2017,6,0.324484523251392
0,2016,3,0.154166422696042
0,2016,3,0.137522269876093
0,2016,3,0.095023711093281
0,2016,3,0.14096184992585
0,2016,3,0.201742202216683
0,2016,3,0.139836374391707
0,2016,3,0.0912369734448109
0,2016,10,0.146664400545869
0,2016,3,0.161235244501892
0,2016,3,0.201742202216683
0,2016,3,0.143956282153372
0,2016,3,0.199149412162755
0,2016,3,0.103771663691877
0,2016,3,0.103771663691877
0,2016,3,0.103771663691877
0,2016,3,0.165575637408965
0,2016,3,0.152371064638774
0,2016,3,0.212180888058419
0,2016,3,0.184300617400074
0,2016,3,0.146664400545869
0,2016,3,0.14096184992585
0,2016,3,0.195263801492766
0,2016,3,0.146664400545869
0,2016,3,0.146664400545869
0,2016,4,0.099886053021888
0,2016,6,0.324484523251392
0,2016,11,0.146664400545869
0,2016,12,0.314386583358242
0,2016,12,0.314386583358242
0,2017,2,0.146664400545869
0,2016,3,0.146664400545869
0,2016,3,0.146529364246698
0,2016,3,0.248520549740664
0,2016,3,0.201742202216683
0,2016,3,0.171096044629882
0,2016,3,0.146209618308784
0,2016,3,0.146529364246698
0,2016,3,0.201742202216683
0,2016,3,0.153142801269787
0,2016,3,0.145055468422496
0,2016,3,0.138996165700295
0,2016,3,0.199149412162755
0,2016,3,0.187740197449831
0,2016,3,0.138996165700295
0,2016,3,0.138996165700295
0,2016,3,0.14096184992585
0,2016,3,0.187740197449831
0,2016,3,0.201742202216683
0,2016,3,0.201742202216683
0,2016,3,0.248520549740664
0,2016,3,0.146664400545869
0,2016,3,0.146664400545869
0,2016,3,0.14096184992585
0,2016,3,0.248520549740664
0,2016,3,0.248520549740664
0,2016,3,0.195263801492766
0,2016,3,0.199921148793768
0,2016,3,0.185774513224276
0,2016,3,0.185774513224276
0,2016,3,0.146664400545869
0,2016,3,0.148485453968785
0,2016,3,0.138996165700295
0,2016,3,0.185774513224276
0,2016,3,0.201742202216683
0,2016,3,0.201742202216683
0,2016,3,0.209275400763086
0,2016,3,0.152371064638774
0,2016,3,0.166059531003731
0,2016,3,0.149325662660197
0,2016,3,0.201742202216683
0,2016,3,0.248520549740664
0,2016,3,0.118797289884985
0,2016,3,0.165402540534438
0,2016,3,0.217874392153863
0,2016,3,0.248520549740664
0,2016,3,0.217874392153863
0,2016,3,0.152371064638774
0,2016,3,0.226129457854058
0,2016,3,0.151177117044232
0,2016,10,0.103771663691877
0,2016,3,0.146664400545869
